index,k0,v0
0,1.3616404312283814,1.149420097908697
1,1.2695419677013038,0.9620150164437551
2,1.2659085024409655,1.0170586170282265
3,0.4499431416632076,1.5994505530704255
4,1.3429579742076179,1.147935951340651
5,1.6052416252411423,0.8218889226557666
6,0.4244602284646213,0.9795338816710782
7,0.5313496833884654,1.0635256521354342
8,0.6308731463061764,1.0005174585477603
9,1.4528405623684046,1.2064038595330013
10,0.4903568410258223,0.9634918668774433
11,1.2788385448665145,0.8371174566067242
12,0.5651280080802625,0.9011085324198841
13,1.5171412490705283,0.8876669452866734
14,1.5714517905638603,0.978063719865136
15,0.5164978231835116,0.9762912525172024
16,0.5227304861354439,0.9361548999347269
17,0.5286875689276849,1.0804416752176635
18,0.5158211958711654,0.9871388925157564
19,1.6835112101361736,1.171624402861274
20,0.47731246180660025,0.8757175705388709
21,1.2332093420374717,1.0893748595353918
22,0.5514345677252255,1.0997980870376485
23,0.5364038659585737,0.6175555112544455
24,0.47589796716875016,1.0627521733912095
25,1.6016507514501441,0.9962069086129782
26,1.5004393040206407,1.0107123770267628
27,1.1261466586822435,1.1873305002747516
28,0.6294467904299931,0.857863924522222
29,0.5206397075699336,0.9594334745815833
30,1.4595232348836493,1.2253414491430474
31,0.44907974961977626,0.8679137767716406
32,0.45990561096867943,1.455681912865391
33,0.4860844970826408,1.0790121369884194
34,1.5043069140828786,0.881107307298731
35,0.47142407751464543,0.9254726914973308
36,0.550184059782276,1.2055422857150724
37,0.4800518719722582,0.7086347513602234
38,1.5969883919076657,1.0225956988653424
39,0.5397951169432453,1.1286486195060363
40,0.49584127353345286,1.2643332851640037
41,0.4495409725578019,0.8905089815897943
42,0.46782272040578465,1.1756596357134064
43,0.5252100959726325,0.9049379513143975
44,1.4923014629177884,1.125634587032332
45,0.5770014907440237,1.2800604518492407
46,0.579154928834626,1.4085673934965308
47,0.540671537124387,0.9121516937556733
48,1.5601793541565094,1.130980407438231
49,1.5000314709195164,0.6281794004621335
50,1.5756632686882022,1.1251152083058071
51,0.4306795347644643,1.492745953862306
52,0.5784960338053035,1.0293653010359731
53,0.5433635551314341,1.2930099923814442
54,1.5747606824782379,1.0670461876646151
55,0.5039805515467902,1.063143775473322
56,1.4462909352517106,0.9143862735362553
57,0.5149025163350107,1.0598103411159538
58,0.5816886252002305,0.9226912270112987
59,1.559007928179281,1.0086311300292938
60,1.6049533635551945,0.8919293525100912
61,1.7997072648981423,1.0334347996611022
62,1.3503231386490882,0.6711892652330291
63,1.6863096227624443,0.9124523242381388
64,1.321866777857567,0.8456144703858877
65,0.53673309285549,1.2106027928181298
66,0.5533812421772327,1.1536032978528272
67,0.539367424708506,1.1787916122766193
68,1.3246556938352698,1.3763679611348036
69,0.4804918263369051,1.313198668144598
70,0.5038027710587648,0.8459011714453659
71,1.270051889719919,1.4034545531373883
72,1.2145707249452509,1.2011942572107381
73,0.4911506104135631,0.7634936809202812
74,1.5517283063494214,0.833994136951817
75,1.353753766241937,1.3333738855174806
76,0.5571343417341404,1.2307571594481899
77,0.5925191566065324,1.5639459283244457
78,1.7386872508386877,1.051937449157946
79,1.8029067865957362,1.1884885424868372
80,0.4757699039642466,0.7810818594098771
81,0.4803257025703462,1.2647446330994765
82,0.5587345686349794,0.8579737136382302
83,0.5443279526489533,0.7225213059719915
84,1.3955219690750504,1.0111165025757656
85,0.464828701210664,1.176594397208857
86,1.3153240657437222,1.0425391368811943
87,0.5230858791360652,0.9087746074701271
88,1.4760982616357128,1.3056717369001545
89,1.295529496763437,1.1582157973451637
90,0.6107031124057465,0.7900513976212109
91,1.6078233763932996,0.837444332257176
92,0.44454252688464385,1.0310737350527868
93,1.5724185721168014,0.8837010891931982
94,1.4785913213395856,1.1740556308889303
95,1.6430807044019886,1.0596610047863682
96,0.5793218890104651,0.9130835496276632
97,1.6428792343084806,0.9104515874330958
98,1.7121771754830846,1.18928576850269
99,0.534569746473538,0.7283494669157353
100,0.47531316631230064,0.7468028863287468
101,0.5130369388189736,1.1386429074779598
102,1.325822039369557,0.9952666812414027
103,1.393926263495386,1.2784010147399045
104,1.8223299226442662,0.9223150479519469
105,1.528212951987252,1.1686689353239805
106,1.5999284333177028,1.3618096212765352
107,0.552579663146299,0.6634213552002521
108,0.5600415219333927,0.9135874151125492
109,1.3858197372284453,1.0737281266446455
110,1.33352744960833,1.098046054842145
111,0.6071853689984826,0.9714707208168692
112,0.4576195390757355,1.1617680042877794
113,0.47390908823482103,0.9604989759572748
114,0.5669076732158014,0.9289797389535995
115,0.5736337191678145,1.2176747399741528
116,1.7585879269197755,1.0196399677674597
117,0.45615579112235827,0.7735888509411473
118,0.5518794782858161,0.861214979026977
119,1.6945933993567186,0.7077843931216746
120,0.4162944918996757,0.9838451955629501
121,1.415872450824165,1.0314832973776111
122,0.5026047681458944,1.0124892296648158
123,1.5440375870815322,0.5666175237465962
124,1.724817799064426,0.8528814273470118
125,0.5749536332797599,1.1223819970392197
126,1.5000928430828102,0.9378580195887083
127,0.5076612899487566,0.8585263367747027
128,1.3226457786570314,0.9178959917549523
129,1.3523060660727302,1.0082372106502915
130,0.5076426967232699,0.8734613129212723
131,1.4288602908454675,0.7911870834531967
132,0.44482937323013816,1.2636259078731813
133,0.6103099224972529,0.9712533019955266
134,0.5320828941772674,0.7590226944022683
135,0.5554672752616523,0.8623753138917263
136,1.3005520753307116,0.7678710179620973
137,1.6640889785158108,1.1181698888780782
138,1.5625064262647812,1.1934791178373612
139,0.4857150295474117,0.8806156536912966
140,1.6035756224958364,0.9357247830449751
141,1.4482068216855757,1.3719557498760173
142,1.359741064214195,0.7033446984157699
143,0.5504813833622687,1.1014704914603528
144,1.400733586147725,1.2669042540338573
145,0.4019240336903184,0.9751613231588674
146,0.4927548239409478,0.8122294709244501
147,0.4286873333220266,1.0369853437361314
148,1.203447798145223,1.0211786365005096
149,0.46299870176514535,1.1314290429515323
150,0.4683826400203882,0.9038010929516807
151,0.4933774279456751,0.7939433847470375
152,0.434376447540947,0.6025792023901817
153,0.6080955320899051,1.014786553416959
154,0.41139049458941135,1.1285708819020595
155,1.5814778396993112,1.086940457137841
156,1.3980272055155945,1.1543435439128136
157,1.5771414838660927,0.8610850276320832
158,0.5731955102721791,1.156585682457796
159,1.7839996037011474,0.962535259205782
160,0.5795969833763874,0.7503677748985198
161,0.6074319999050705,0.6431764795172847
162,0.5731655356968732,1.1500831839477892
163,0.4930593059476429,1.0288041462032544
164,1.4797119375898904,1.0626344747142409
165,0.5345237680643988,0.7867448953530248
166,1.6167767251151628,0.7563360343338545
167,1.3790516656884662,1.104935942268388
168,0.464166546586014,1.2025694159641047
169,0.5452840361640506,1.0264918407675878
170,1.5512714664864307,0.6461301644607782
171,0.5077127060054104,0.894695051178844
172,0.38204066590882335,0.849308843820293
173,0.5062172575361208,0.8852470839137417
174,1.4408783035415698,0.7475699504601105
175,0.46912462978955904,1.4384951029584754
176,1.521174019720682,1.0090122480551855
177,0.45323806977202796,0.9373818392600707
178,0.4469258006114468,1.291174838019113
179,1.478854698247439,1.305035522924511
180,0.6125030013999453,1.3762396393017613
181,0.6171745805335778,0.8569403759923623
182,1.463346692522142,1.0970381369272162
183,1.3929065954418733,1.272265689553388
184,0.4169359590733449,1.0212957321506668
185,0.6066267543482922,1.5090891966601292
186,0.5042311016537132,0.7807608488464816
187,0.59638452629714,0.6558189598826897
188,1.3290951235668236,0.8537760220868227
189,0.5584957779146215,0.8798848914794503
190,0.5240509183744297,1.1137478659251325
191,1.471287246177804,0.6126461418804916
192,0.5957250568863992,0.8553973392034004
193,1.4640028576628628,1.1146699300535199
194,0.40829947127505484,1.1842859432956607
195,1.5013932093551066,1.1227579857034657
196,1.5972812202287674,1.1334973529081984
197,1.8257423764404375,0.8472875587753902
198,1.394540241391662,0.6775328912581606
199,1.6573090584350787,1.1576857763115145
200,0.4791289992277145,1.1005566043900923
201,1.2803742567572498,1.170321082090551
202,0.5049576422080069,1.09910667858268
203,0.532011916852858,1.0873464966409134
204,0.4638615980762827,1.0188235676443693
205,1.5584142005734276,0.9463562022779999
206,1.4134616126410158,0.8375127217033647
207,0.5734233847276987,1.0310617398588677
208,0.42889458619623355,1.0640811677367714
209,0.5006769928404509,0.9359878341466263
210,0.4541631605567906,0.8805182996979843
211,0.5349826506718643,1.107712742860484
212,1.491372345286973,1.2001037242255421
213,0.4161344211721317,0.9682937910434268
214,0.43149378726910653,1.0922966859197425
215,1.84389151202037,0.7804420075774843
216,0.6164616436906046,0.8934256319947507
217,1.3450873982892664,1.0796106018478333
218,1.5099183179649114,0.6989413926497245
219,1.3015495372263912,1.0100309568460308
220,1.4553925078761247,1.2177554165188302
221,0.45188613806176503,0.770587532888679
222,1.634612298957347,0.9641721766754271
223,0.4915379491547735,0.813480863234643
224,1.4642824830238301,0.9565317234665021
225,1.5847123870258721,1.028912281518723
226,0.4962578200778454,1.059229341197052
227,1.5912600879388674,1.118343736873671
228,0.5278718972428245,0.9167223704106118
229,1.3522059496230407,1.1857777427690208
230,1.6169261342251333,1.0628546441677023
231,1.7391265338050501,1.1588472729633423
232,1.4263763712824549,1.2003654330215543
233,1.640349961195804,0.8377489614913236
234,1.6617955731734264,1.3710147441575085
235,1.3796144398552814,1.2942546151876668
236,0.46656802075358217,0.7833457026520623
237,1.4740737582509134,0.8758360312756164
238,1.6608775130629478,0.956283108958596
239,1.502677199599943,1.2181465944351766
240,0.4445199453702948,1.0135679941218079
241,1.6226588999103748,1.0211667104667932
242,0.5031135176324979,1.0884097922583134
243,1.7337255112178827,0.7455908703953502
244,1.6035871940847517,0.9028665340664292
245,0.5515846856419758,1.0959016706355893
246,1.4765037580630802,1.1271430458584042
247,1.4677872204622269,0.9440465935104824
248,0.4644699590686101,0.7881542864425043
249,1.4011934721978028,0.6242069592695676
250,1.3562170261297544,1.1294192863478318
251,1.4170944573731663,0.7273409818262112
252,1.6552368831325217,0.8685913769760156
253,0.44811543335745185,1.0467963291245932
254,1.6566787103693694,1.0202685698139693
255,0.5007793404528745,0.871796455521056
